Time,Temperature,Wind speed,Relative humidity (%),Solar radiation,Active power of purchased electricity at the receiving end
1/20/2015 16:00,8.9,4.3,21,0.7,811.6033334
1/20/2015 17:00,7.3,3.2,24,0.15,754.120333
1/20/2015 18:00,5.4,1.9,32,0,703.5820002
1/20/2015 19:00,4.1,1.8,37,0,744.3286657
1/20/2015 20:00,3.9,2.2,37,0,678.3516667
1/20/2015 21:00,2.7,2.4,41,0,659.8803327
1/20/2015 22:00,2.2,2.8,41,0,654.0509999
1/20/2015 23:00,0.4,1.7,50,0,641.8316642
1/21/2015 0:00,-1,1.5,57,0,632.2403324
1/21/2015 1:00,-0.1,2.3,50,0,629.8516672
1/21/2015 2:00,-0.7,1.8,52,0,634.1176669
1/21/2015 3:00,-2.6,1.5,61,0,620.9630009
1/21/2015 4:00,-0.9,2.1,63,0,633.5383331
1/21/2015 5:00,-0.4,2.3,62,0,644.3846657
1/21/2015 6:00,-0.4,1.7,63,0,663.6553321
1/21/2015 7:00,-0.2,1.4,64,0,695.0836661
1/21/2015 8:00,0.4,1.7,63,0.05,805.5596661
1/21/2015 9:00,1.3,2,60,0.22,886.3636672
1/21/2015 10:00,1.9,2.1,60,0.3,884.0726673
1/21/2015 11:00,1.6,2.3,69,0.22,831.457333
1/21/2015 12:00,2.4,2.5,65,0.3,1138.182001
1/21/2015 13:00,2.6,2.8,60,0.29,970.1339991
1/21/2015 14:00,2.7,2.1,64,0.2,927.7010005
1/21/2015 15:00,2.4,2.5,69,0.16,918.2043341
1/21/2015 16:00,2.2,1.7,82,0.11,918.5393338
1/21/2015 17:00,1.7,1.9,84,0.01,830.9366663
1/21/2015 18:00,1.2,2.7,91,0,777.3009985
1/21/2015 19:00,1.4,1.9,94,0,725.1306696
1/21/2015 20:00,1.8,1.4,95,0,670.1106672
1/21/2015 21:00,2.1,1.7,95,0,657.0636665
1/21/2015 22:00,2.2,1.8,95,0,633.4453328
1/21/2015 23:00,2.3,1.2,95,0,592.3196663
1/22/2015 0:00,2,1.9,95,0,623.918998
1/22/2015 1:00,2.1,2,96,0,601.9159999
1/22/2015 2:00,2.1,2.2,95,0,584.1240008
1/22/2015 3:00,2.2,2,95,0,602.0236658
1/22/2015 4:00,2.3,1.4,95,0,625.4299997
1/22/2015 5:00,2.3,0.9,95,0,606.3536651
1/22/2015 6:00,2.4,1.2,95,0,618.6036653
1/22/2015 7:00,2.5,1.5,96,0,653.8746667
1/22/2015 8:00,2.8,1.1,96,0.06,777.8790006
1/22/2015 9:00,3.5,2.2,95,0.16,1000.460665
1/22/2015 10:00,4.1,1.2,94,0.22,971.7339987
1/22/2015 11:00,4.6,0.9,93,0.26,880.8046673
1/22/2015 12:00,5,0.6,94,0.24,854.8313332
1/22/2015 13:00,5.2,0.6,93,0.23,865.4330003
1/22/2015 14:00,5.2,1.4,95,0.14,859.8316669
1/22/2015 15:00,5.3,1.2,96,0.12,799.2893321
1/22/2015 16:00,5.1,1.9,95,0.11,821.039999
1/22/2015 17:00,5,1.3,96,0.02,773.2469996
1/22/2015 18:00,5.6,1.9,97,0,723.3649988
1/22/2015 19:00,4.7,2.6,96,0,695.4856667
1/22/2015 20:00,4.5,3.5,94,0,634.7983328
1/22/2015 21:00,4.5,2.4,93,0,608.5330001
1/22/2015 22:00,4.1,2.1,93,0,636.2213333
1/22/2015 23:00,4.1,2.3,93,0,607.2840002
1/23/2015 0:00,4.2,3.1,92,0,594.0569988
1/23/2015 1:00,3.9,1.1,94,0,580.1436666
1/23/2015 2:00,4,2.5,96,0,597.8753339
1/23/2015 3:00,4.1,2.1,96,0,596.7620009
1/23/2015 4:00,4.3,1.7,96,0,577.0853344
1/23/2015 5:00,4.1,0.7,97,0,588.0319998
1/23/2015 6:00,4.1,0.7,97,0,618.2193324
1/23/2015 7:00,3.9,1.3,97,0,654.2269997
1/23/2015 8:00,4.5,1.6,97,0.04,769.5553329
1/23/2015 9:00,6.4,1.3,96,0.29,859.4930004
1/23/2015 10:00,8.2,1,79,0.66,765.7586665
1/23/2015 11:00,10.3,2,62,1.46,709.8356678
1/23/2015 12:00,11.4,5.7,48,2.09,710.3316653
1/23/2015 13:00,12.3,6.3,30,2.06,697.8759986
1/23/2015 14:00,10.9,8.2,28,1.82,710.9479998
1/23/2015 15:00,9.9,6.4,27,1.37,734.1569993
1/23/2015 16:00,8.3,5.6,29,0.78,732.8380006
1/23/2015 17:00,6.5,4.4,35,0.19,717.5200011
1/23/2015 18:00,5.3,5.3,35,0,708.4650003
1/23/2015 19:00,3.9,3.2,44,0,683.276333
1/23/2015 20:00,2.9,1.7,49,0,615.4996654
1/23/2015 21:00,1.1,1.7,55,0,594.1453353
1/23/2015 22:00,-0.3,1.3,63,0,590.6406675
1/23/2015 23:00,-1.3,1.7,70,0,577.0369985
1/24/2015 0:00,-1.3,0.4,72,0,583.1793328
1/24/2015 1:00,-2.2,1.1,72,0,581.5693344
1/24/2015 2:00,-2.8,0.5,76,0,570.3846667
1/24/2015 3:00,-2.8,1.8,77,0,574.9103349
1/24/2015 4:00,-2.2,2,71,0,579.7013333
1/24/2015 5:00,-2.9,2.2,76,0,570.8010005
1/24/2015 6:00,-3,1.4,79,0,593.0753333
1/24/2015 7:00,-3.4,1,82,0.01,577.2616683
1/24/2015 8:00,-0.3,0.3,75,0.35,559.4026642
1/24/2015 9:00,3.3,1.1,56,0.99,518.4893321
1/24/2015 10:00,5.2,1.3,44,1.51,508.6286667
1/24/2015 11:00,6.7,2.2,40,1.89,494.0163352
1/24/2015 12:00,7,2.7,33,2.01,500.9813363
1/24/2015 13:00,6.7,3.5,38,1.53,533.6060009
1/24/2015 14:00,7,2.6,40,0.61,562.9226668
1/24/2015 15:00,7.3,1.4,40,0.64,569.1153336
1/24/2015 16:00,7.4,1.9,41,0.47,552.2483339
1/24/2015 17:00,4.1,1.1,58,0.09,533.4263348
1/24/2015 18:00,3.5,2.1,65,0,606.8533325
1/24/2015 19:00,1.6,1.4,75,0,593.4176651
1/24/2015 20:00,1,1.6,80,0,568.3259994
1/24/2015 21:00,0.1,2,88,0,564.9796673
1/24/2015 22:00,-0.8,1.4,91,0,593.4696673
1/24/2015 23:00,-0.9,0.6,93,0,571.011334
1/25/2015 0:00,-1.4,1.2,94,0,548.6319994
1/25/2015 1:00,-1.6,1.5,94,0,562.8953331
1/25/2015 2:00,-2,1.1,94,0,583.8813336
1/25/2015 3:00,-2.3,1.4,94,0,572.5683335
1/25/2015 4:00,-2.6,1.4,93,0,601.4356651
1/25/2015 5:00,-2.6,1.9,93,0,588.7586652
1/25/2015 6:00,-3.3,0.9,93,0,598.456
1/25/2015 7:00,-2.5,1.6,93,0.01,565.0969992
1/25/2015 8:00,-0.9,1.3,90,0.31,578.5943315
1/25/2015 9:00,2.6,1.5,72,0.91,526.3179991
1/25/2015 10:00,5.8,2,62,1.44,505.2946675
1/25/2015 11:00,8.7,0.8,58,1.83,508.3123352
1/25/2015 12:00,9.6,1.5,46,2,463.8863349
1/25/2015 13:00,11.1,1.5,43,1.98,516.2190026
1/25/2015 14:00,11.3,2.2,44,1.72,491.446668
1/25/2015 15:00,9.7,2.7,52,0.9,531.1596675
1/25/2015 16:00,9,3.1,58,0.34,533.6820001
1/25/2015 17:00,7.7,2.2,65,0.12,522.9000009
1/25/2015 18:00,6,2,70,0,519.1213329
1/25/2015 19:00,6.3,2.1,74,0,539.7783319
1/25/2015 20:00,6,2.7,72,0,516.8289996
1/25/2015 21:00,5.8,2.7,74,0,527.9116652
1/25/2015 22:00,6.4,2.5,77,0,506.0976681
1/25/2015 23:00,6.7,2.3,76,0,529.0796678
1/26/2015 0:00,6.6,2.8,76,0,474.6700007
1/26/2015 1:00,6.7,2.6,76,0,515.2830001
1/26/2015 2:00,6.4,2.3,79,0,466.6993343
1/26/2015 3:00,5.9,1.8,88,0,490.1243337
1/26/2015 4:00,5.3,1.6,91,0,509.2226651
1/26/2015 5:00,5,2,92,0,481.6340004
1/26/2015 6:00,5.2,1.5,92,0,533.3723347
1/26/2015 7:00,5,1.3,92,0,550.7759997
1/26/2015 8:00,5.7,1.7,87,0.11,679.0326662
1/26/2015 9:00,6,1.9,85,0.21,989.5163302
1/26/2015 10:00,7.6,1.4,80,0.58,861.6233344
1/26/2015 11:00,9.2,1.4,72,1.19,786.9146674
1/26/2015 12:00,9.9,1.1,69,0.95,726.1580014
1/26/2015 13:00,11.4,3,59,1.92,738.621998
1/26/2015 14:00,11.5,2.8,59,1.63,729.4523312
1/26/2015 15:00,11.8,2,58,1.15,757.7346663
1/26/2015 16:00,11.2,2.5,60,0.45,724.5753354
1/26/2015 17:00,8.2,0.9,75,0.11,703.4020019
1/26/2015 18:00,7.5,1.9,77,0,628.9926667
1/26/2015 19:00,9,2.3,75,0,635.3590005
1/26/2015 20:00,8.8,2.1,75,0,561.075
1/26/2015 21:00,8.5,2.4,83,0,523.916667
1/26/2015 22:00,8.8,2.8,85,0,503.7923337
1/26/2015 23:00,8.7,2.4,87,0,496.743334
1/27/2015 0:00,8.2,1.6,93,0,476.9106669
1/27/2015 1:00,8,2.2,93,0,477.6413343
1/27/2015 2:00,8,2.1,95,0,502.4030002
1/27/2015 3:00,7,2.4,96,0,477.3479996
1/27/2015 4:00,7,0.5,96,0,489.6936665
1/27/2015 5:00,6.9,0.2,97,0,506.4556672
1/27/2015 6:00,6.9,1.6,97,0,533.1613343
1/27/2015 7:00,6.9,0.7,97,0,529.9766681
1/27/2015 8:00,6.7,1.9,97,0.02,770.1903338
1/27/2015 9:00,7.3,1,97,0.17,852.920667
1/27/2015 10:00,8.4,3.6,95,0.6,804.7356674
1/27/2015 11:00,10.5,2.9,82,1.49,723.0963341
1/27/2015 12:00,12.3,2.4,73,1.98,703.247332
1/27/2015 13:00,14.6,3.1,63,1.94,744.1556655
1/27/2015 14:00,14.2,3.3,58,1.47,769.5673318
1/27/2015 15:00,14.9,1.1,57,1.05,780.9269993
1/27/2015 16:00,15.1,1.9,58,0.43,768.2090009
1/27/2015 17:00,13.7,2.3,43,0.11,708.6633343
1/27/2015 18:00,12.1,3.3,56,0,615.8980002
1/27/2015 19:00,11,3.1,71,0,611.2293342
1/27/2015 20:00,10,2.8,59,0,623.3973332
1/27/2015 21:00,8,3,67,0,583.5726669
1/27/2015 22:00,5.3,2.6,90,0,633.3303321
1/27/2015 23:00,4.4,2.5,92,0,592.1496678
1/28/2015 0:00,3.9,2.1,93,0,606.7473321
1/28/2015 1:00,2.6,2.8,93,0,583.0430001
1/28/2015 2:00,2.2,2.3,94,0,593.9246668
1/28/2015 3:00,2,2,94,0,613.7559998
1/28/2015 4:00,1.7,2.5,94,0,580.9476673
1/28/2015 5:00,2,2.3,94,0,585.8213341
1/28/2015 6:00,2.1,2.7,93,0,634.6353332
1/28/2015 7:00,1.6,1.7,94,0,648.386333
1/28/2015 8:00,1.7,1.8,93,0.12,752.8883322
1/28/2015 9:00,2.7,1.4,90,0.42,968.1059982
1/28/2015 10:00,3.8,1.9,76,1.21,959.007
1/28/2015 11:00,5.2,0.8,64,1.38,843.2116682
1/28/2015 12:00,6.3,2.1,48,2.26,794.0593323
1/28/2015 13:00,7.9,5,26,2.22,813.179999
1/28/2015 14:00,7.8,5.8,24,1.9,822.3440007
1/28/2015 15:00,6.5,5.8,23,1.16,834.6066685
1/28/2015 16:00,6.6,5.5,26,0.69,795.8290002
1/28/2015 17:00,5.2,2.8,31,0.28,786.3929984
1/28/2015 18:00,3.6,3.2,31,0,705.3760002
1/28/2015 19:00,2.8,3.4,37,0,703.3946661
1/28/2015 20:00,2,3.5,39,0,639.8963329
1/28/2015 21:00,1.5,2.8,41,0,619.0060001
1/28/2015 22:00,0.7,1.9,45,0,599.0156681
1/28/2015 23:00,0.4,3,47,0,587.0783329
1/29/2015 0:00,-1.5,1.7,60,0,576.3476684
1/29/2015 1:00,-1.1,1.3,51,0,576.307
1/29/2015 2:00,-2.9,0.2,66,0,562.2789984
1/29/2015 3:00,-2.7,1.4,72,0,578.6733326
1/29/2015 4:00,-4.1,0.5,80,0,584.0730004
1/29/2015 5:00,-4.8,1.9,81,0,587.4206644
1/29/2015 6:00,-4.9,0.9,82,0,612.3186662
1/29/2015 7:00,-4.9,0.8,82,0.01,644.4713346
1/29/2015 8:00,-2,0.8,75,0.39,826.3353341
1/29/2015 9:00,1.6,1.5,52,1.05,963.8850001
1/29/2015 10:00,2.7,1.2,44,1.6,948.4039993
1/29/2015 11:00,4.3,1.1,36,1.99,797.4243353
1/29/2015 12:00,5,1.8,32,2.16,788.5773322
1/29/2015 13:00,5.4,2.5,31,2.09,774.9529989
1/29/2015 14:00,6.2,3.2,32,1.84,799.1193323
1/29/2015 15:00,5.7,1.7,37,1.06,806.8026678
1/29/2015 16:00,5.2,2.3,44,0.37,791.0213338
1/29/2015 17:00,4.5,2.4,51,0.1,819.7339999
1/29/2015 18:00,4,1.9,48,0,702.6233334
1/29/2015 19:00,3.8,2.2,53,0,661.973333
1/29/2015 20:00,3.6,1.4,54,0,630.5539989
1/29/2015 21:00,1.1,1.1,65,0,606.5953328
1/29/2015 22:00,0.3,1.6,72,0,592.2403334
1/29/2015 23:00,1.9,2,71,0,568.5360015
1/30/2015 0:00,0.2,1.7,76,0,562.3659995
1/30/2015 1:00,2.1,2.5,65,0,554.5843315
1/30/2015 2:00,2.6,2.4,62,0,553.4263328
1/30/2015 3:00,2.5,2.4,65,0,553.0286652
1/30/2015 4:00,1.7,1.8,81,0,564.9810022
1/30/2015 5:00,2.2,1.6,88,0,561.1413341
1/30/2015 6:00,1.9,1.6,90,0,594.5440015
1/30/2015 7:00,1.6,2.4,92,0,614.3066662
1/30/2015 8:00,1.5,2.4,94,0.04,768.8113328
1/30/2015 9:00,1.8,1.7,95,0.13,917.764999
1/30/2015 10:00,1.3,1.5,95,0.18,914.251001
1/30/2015 11:00,0.6,2.7,95,0.17,901.0036674
1/30/2015 12:00,1.2,3.3,95,0.18,901.6293337
1/30/2015 13:00,2.4,1.5,95,0.25,937.693001
1/30/2015 14:00,3.7,2.8,91,0.3,906.2003336
1/30/2015 15:00,3.7,1.6,91,0.29,877.4769995
1/30/2015 16:00,2.1,2.3,95,0.06,860.1766665
1/30/2015 17:00,2,2.7,95,0.02,805.8413328
1/30/2015 18:00,2.2,3.4,95,0,706.7383342
1/30/2015 19:00,2.4,3.5,94,0,659.2553336
1/30/2015 20:00,2.6,2.8,92,0,598.9903341
1/30/2015 21:00,2.8,2.1,92,0,595.3083335
1/30/2015 22:00,2.3,3.7,89,0,588.5253332
1/30/2015 23:00,1.9,2.7,89,0,576.7353334
1/31/2015 0:00,1.9,2,86,0,574.7443332
1/31/2015 1:00,0.3,1.2,91,0,563.9620009
1/31/2015 2:00,-0.9,1.5,95,0,558.3083346
1/31/2015 3:00,-1.2,0.9,96,0,582.3403327
1/31/2015 4:00,-1.5,2,96,0,569.0816696
1/31/2015 5:00,-2,1.8,96,0,569.8929991
1/31/2015 6:00,-1.2,2.4,96,0,579.0856684
1/31/2015 7:00,2,4.4,84,0.02,577.774667
1/31/2015 8:00,3.6,4.1,73,0.41,540.9849997
1/31/2015 9:00,5.9,2.8,59,1.06,517.0166674
1/31/2015 10:00,7.8,4.9,43,1.71,510.7223332
1/31/2015 11:00,8.6,8,31,2.05,496.4136672
1/31/2015 12:00,9.2,7.2,25,2.26,499.9776688
1/31/2015 13:00,9.3,7.3,25,2.19,491.4590026
1/31/2015 14:00,8.8,7.3,29,1.96,531.6756683
1/31/2015 15:00,8.2,7.4,31,1.51,545.2860015
1/31/2015 16:00,7,5.5,34,0.91,581.4696672
1/31/2015 17:00,5.2,5.6,36,0.26,608.0026676
1/31/2015 18:00,4.1,5.3,36,0,590.1526664
1/31/2015 19:00,3.1,6,43,0,586.0540011
1/31/2015 20:00,2.8,5.9,44,0,569.2853325
1/31/2015 21:00,2.5,7,45,0,593.9893348
1/31/2015 22:00,2.3,4.9,45,0,600.2493346
1/31/2015 23:00,2.1,5.6,45,0,595.8723348
2/1/2015 0:00,1.9,3.9,45,0,591.4763345
2/1/2015 1:00,0.5,1.8,50,0,552.7839988
2/1/2015 2:00,0.7,2.8,50,0,575.1693347
2/1/2015 3:00,0.6,3.1,47,0,582.6553351
2/1/2015 4:00,0.2,2.9,48,0,580.4386667
2/1/2015 5:00,-0.1,2.9,49,0,594.5780011
2/1/2015 6:00,-1.9,1.4,55,0,573.8876676
2/1/2015 7:00,-2.3,1.4,59,0.02,587.049333
2/1/2015 8:00,1.6,2.4,45,0.43,557.0526665
2/1/2015 9:00,3.7,3.5,36,1.09,553.7526652
2/1/2015 10:00,4.7,3.6,31,1.66,543.1466661
2/1/2015 11:00,7.3,4.8,29,2.06,520.6176679
2/1/2015 12:00,7.8,5.1,28,2.26,503.6323354
2/1/2015 13:00,7.5,7,25,2.24,520.4030019
2/1/2015 14:00,7.5,8.2,24,1.99,512.6683363
2/1/2015 15:00,7.1,6.8,24,1.53,552.9313345
2/1/2015 16:00,6,6.3,25,0.93,561.6773333
2/1/2015 17:00,4.6,5.2,28,0.27,618.8600001
2/1/2015 18:00,3.5,3.9,33,0,595.5130001
2/1/2015 19:00,2.9,3.9,36,0,603.7279993
2/1/2015 20:00,2.3,3.1,38,0,596.1393337
2/1/2015 21:00,1.5,2.2,43,0,583.934334
2/1/2015 22:00,-1.2,1,52,0,596.5949993
2/1/2015 23:00,-1.7,0.6,57,0,561.8323329
2/2/2015 0:00,-2.9,1.2,63,0,570.7593329
2/2/2015 1:00,0.3,2.8,51,0,566.2126681
2/2/2015 2:00,0,3,52,0,572.1146672
2/2/2015 3:00,-0.5,1.9,53,0,572.8269993
2/2/2015 4:00,-2.7,1.5,67,0,593.4659996
2/2/2015 5:00,-2.4,0.8,63,0,592.6980003
2/2/2015 6:00,-3.3,0.8,68,0,624.4763337
2/2/2015 7:00,-3.9,1.4,73,0.02,657.6249997
2/2/2015 8:00,0.1,1.1,62,0.42,822.5856678
2/2/2015 9:00,3.9,2.9,40,1.08,941.5453343
2/2/2015 10:00,5.5,3.4,35,1.64,991.4206667
2/2/2015 11:00,6.3,3.2,32,2.06,847.995667
2/2/2015 12:00,6.9,2.4,30,2.24,789.5809995
2/2/2015 13:00,7.6,2.6,29,2.21,802.9283328
2/2/2015 14:00,7.8,2.6,27,1.97,811.7176654
2/2/2015 15:00,8.2,2.6,27,1.52,818.5306665
2/2/2015 16:00,7.5,2.7,27,0.92,810.2556682
2/2/2015 17:00,5.6,2.2,34,0.27,776.0890001
2/2/2015 18:00,4,2.1,35,0,727.4063323
2/2/2015 19:00,0.5,0.5,45,0,724.4223325
2/2/2015 20:00,-0.4,2.2,53,0,646.5733323
2/2/2015 21:00,-1.4,1,59,0,610.2646659
2/2/2015 22:00,-1.5,2.3,60,0,608.5133341
2/2/2015 23:00,-2.2,1.1,65,0,593.9233337
2/3/2015 0:00,-3,1.4,67,0,582.825667
2/3/2015 1:00,-3.3,2,72,0,580.3423345
2/3/2015 2:00,-3.7,0.9,69,0,589.7620016
2/3/2015 3:00,-3.9,0.9,75,0,576.0130014
2/3/2015 4:00,-5.2,0.7,80,0,608.7063322
2/3/2015 5:00,-5.1,0.6,83,0,593.1036667
2/3/2015 6:00,-5.1,1.2,84,0,636.2293336
2/3/2015 7:00,-5.2,0.9,81,0.02,644.7586669
2/3/2015 8:00,-2.1,0.9,80,0.43,845.6836683
2/3/2015 9:00,1.7,1.4,51,1.08,956.3103354
2/3/2015 10:00,3.7,1.1,39,1.65,974.4453332
2/3/2015 11:00,4.8,1.7,34,2.07,904.3356676
2/3/2015 12:00,5.8,2.2,33,2.26,799.1723321
2/3/2015 13:00,6.7,1.9,30,2.22,829.1499981
2/3/2015 14:00,7.1,1.4,27,1.98,813.6429979
2/3/2015 15:00,7.2,1,28,1.52,819.8326674
2/3/2015 16:00,7.5,0.9,29,0.91,797.0306678
2/3/2015 17:00,5.7,1.9,34,0.27,735.6520011
2/3/2015 18:00,3.3,2,43,0,707.0246664
2/3/2015 19:00,1.3,1.2,56,0,695.6033333
2/3/2015 20:00,2.2,2.3,54,0,652.3386645
2/3/2015 21:00,2,2.3,54,0,632.3996658
2/3/2015 22:00,1.8,2,55,0,624.8983329
2/3/2015 23:00,-0.1,1.6,63,0,592.7516664
2/4/2015 0:00,0.3,1.8,57,0,581.2130011
2/4/2015 1:00,-1.8,1.8,69,0,593.2076682
2/4/2015 2:00,-0.2,2.1,62,0,585.1383341
2/4/2015 3:00,-2.5,1.8,76,0,574.7736647
2/4/2015 4:00,-2.9,1.1,78,0,596.356333
2/4/2015 5:00,-3.5,1.1,82,0,603.6429995
2/4/2015 6:00,-4.2,0.9,84,0,612.6013337
2/4/2015 7:00,-4.6,0.8,85,0.02,665.2446658
2/4/2015 8:00,-2.9,1.8,82,0.21,835.2570017
2/4/2015 9:00,1.5,1.2,63,0.96,938.7496673
2/4/2015 10:00,4.1,1.1,51,1.59,890.9730017
2/4/2015 11:00,5.8,0.9,44,2.02,777.3706671
2/4/2015 12:00,7.4,1.4,37,2.18,735.2306648
2/4/2015 13:00,7.2,1.9,31,2.21,762.6999986
2/4/2015 14:00,8.5,2,32,1.94,768.9143314
2/4/2015 15:00,8,2.2,32,1.42,821.711668
2/4/2015 16:00,6.9,2.3,46,0.42,835.9283354
2/4/2015 17:00,5.7,2.8,52,0.13,739.254333
2/4/2015 18:00,4.7,2.4,58,0,705.1583326
2/4/2015 19:00,2.9,1.6,70,0,677.7643333
2/4/2015 20:00,1.6,1.5,76,0,620.6473319
2/4/2015 21:00,2.4,1.4,79,0,600.5166665
2/4/2015 22:00,3.1,2,72,0,593.4426667
2/4/2015 23:00,3.4,2,72,0,566.0519969
2/5/2015 0:00,2.8,2.1,72,0,546.4323323
2/5/2015 1:00,2.2,2.4,74,0,555.7056659
2/5/2015 2:00,2,2.4,75,0,543.6673328
2/5/2015 3:00,2.3,1.9,75,0,549.2986673
2/5/2015 4:00,2.4,1.5,76,0,539.5850006
2/5/2015 5:00,2.3,2.3,77,0,585.6376664
2/5/2015 6:00,1.5,1,82,0,591.5959991
2/5/2015 7:00,1.5,0.8,85,0,653.8109992
2/5/2015 8:00,2,0.5,90,0.06,823.7940016
2/5/2015 9:00,2.9,1.8,84,0.14,921.7916671
2/5/2015 10:00,2.2,1.7,91,0.15,917.6460005
2/5/2015 11:00,2,2.7,93,0.29,939.698667
2/5/2015 12:00,2.3,2.8,93,0.33,948.492
2/5/2015 13:00,2.4,2.5,93,0.31,972.0909988
2/5/2015 14:00,2.7,2.8,92,0.35,958.1079998
2/5/2015 15:00,2.7,3,92,0.24,927.4703321
2/5/2015 16:00,2.3,2.3,92,0.11,879.0846671
2/5/2015 17:00,1.6,1.7,93,0.03,866.8103341
2/5/2015 18:00,0.9,1.5,94,0,800.6853317
2/5/2015 19:00,1.1,2.6,95,0,743.1800002
2/5/2015 20:00,1.5,1.7,95,0,627.168667
2/5/2015 21:00,1.2,3,95,0,603.7576668
2/5/2015 22:00,1,1.9,95,0,599.1516672
2/5/2015 23:00,1.2,1.8,95,0,554.3869996
2/6/2015 0:00,1,1.2,95,0,556.3036667
2/6/2015 1:00,0.1,1.6,96,0,551.5823318
2/6/2015 2:00,-0.2,2,96,0,558.6986665
2/6/2015 3:00,-0.2,2.2,96,0,554.570666
2/6/2015 4:00,-0.1,2.3,95,0,559.5019994
2/6/2015 5:00,-1.4,1.8,95,0,574.6056661
2/6/2015 6:00,-1.9,0.4,96,0,599.4440007
2/6/2015 7:00,-2.5,0.9,95,0.02,642.7133323
2/6/2015 8:00,-0.3,1.1,96,0.42,762.7083333
2/6/2015 9:00,2.8,1.1,81,1.06,906.5116665
2/6/2015 10:00,4.3,1.1,76,1.61,917.7930002
2/6/2015 11:00,5.7,1.8,66,2.02,777.1173347
2/6/2015 12:00,7.5,2.7,58,2.16,709.3866654
2/6/2015 13:00,9.7,3.4,51,2.19,742.9839977
2/6/2015 14:00,10.7,4.6,28,1.94,765.2806642
2/6/2015 15:00,10.5,4.9,30,1.51,771.3246651
2/6/2015 16:00,10.7,4.2,28,1.21,781.6300023
2/6/2015 17:00,8.6,2.2,38,0.5,707.5470009
2/6/2015 18:00,6.6,2.1,46,0.01,634.7710002
2/6/2015 19:00,4.1,0.7,75,0,631.066332
2/6/2015 20:00,3.4,1.4,56,0,617.0069987
2/6/2015 21:00,1.7,2.1,66,0,578.0320008
2/6/2015 22:00,0,1.5,76,0,585.1210006
2/6/2015 23:00,-1.3,1.2,81,0,582.1566661
2/7/2015 0:00,-1.4,0.7,83,0,565.6373338
2/7/2015 1:00,-1.9,0.9,86,0,566.0126673
2/7/2015 2:00,-2.5,0.7,90,0,556.809332
2/7/2015 3:00,-3.1,1,91,0,558.1413325
2/7/2015 4:00,-3.1,0.8,92,0,564.5949989
2/7/2015 5:00,-3.3,0.8,93,0,592.6850006
2/7/2015 6:00,-3.7,0.8,93,0,577.5776677
2/7/2015 7:00,-3.9,0.4,93,0.03,570.8813358
2/7/2015 8:00,-0.4,0.3,87,0.45,559.6569994
2/7/2015 9:00,4,1.3,54,1.09,527.6269992
2/7/2015 10:00,6,2.4,47,1.55,511.5599999
2/7/2015 11:00,6.6,2,47,1.49,497.413667
2/7/2015 12:00,7.5,2.5,44,2.07,482.6103351
2/7/2015 13:00,7.8,2.8,47,1.87,537.0483338
2/7/2015 14:00,7.9,3.2,48,1.19,555.9510004
2/7/2015 15:00,7.5,3,53,0.48,556.2560001
2/7/2015 16:00,6.5,2.7,57,0.28,590.5579999
2/7/2015 17:00,6.1,3.1,56,0.1,543.2653317
2/7/2015 18:00,6,2.5,59,0,553.195334
2/7/2015 19:00,5.9,2.7,60,0,560.0813339
2/7/2015 20:00,5.3,2.5,67,0,575.8126665
2/7/2015 21:00,4.7,1.8,74,0,546.2996659
2/7/2015 22:00,4.3,1.8,79,0,564.5343315
2/7/2015 23:00,3.5,2.2,88,0,544.5879981
2/8/2015 0:00,3.7,2.6,86,0,523.0259982
2/8/2015 1:00,3.8,1.6,85,0,547.5813335
2/8/2015 2:00,4,1.9,88,0,543.5673318
2/8/2015 3:00,3.4,0.9,93,0,531.7633334
2/8/2015 4:00,3,0.8,94,0,538.8530004
2/8/2015 5:00,1.7,0.9,96,0,552.8246664
2/8/2015 6:00,2.3,0.7,96,0,544.8269994
2/8/2015 7:00,2.5,1,96,0,549.7646665
2/8/2015 8:00,4.3,1.1,91,0.29,527.4286664
2/8/2015 9:00,4.9,0.6,85,0.48,564.1813325
2/8/2015 10:00,5.3,1.4,83,0.39,569.0319995
2/8/2015 11:00,5.7,1.5,83,0.41,567.4950002
2/8/2015 12:00,5.5,3.2,81,0.26,582.6176671
2/8/2015 13:00,4.7,2.3,91,0.17,581.589334
2/8/2015 14:00,4.2,2.7,94,0.13,605.8569997
2/8/2015 15:00,3.9,1,94,0.11,581.5029997
2/8/2015 16:00,4.4,1.5,94,0.23,573.1496661
2/8/2015 17:00,4.1,2,94,0.16,576.3309999
2/8/2015 18:00,3.5,2.3,94,0,586.7516678
2/8/2015 19:00,3.2,1.5,95,0,561.7906663
2/8/2015 20:00,2,1.3,95,0,567.2629993
2/8/2015 21:00,0.6,1.1,96,0,573.1676667
2/8/2015 22:00,1.5,1.9,96,0,565.2179996
2/8/2015 23:00,1.6,2.2,96,0,549.4023334
2/9/2015 0:00,1.5,2.6,96,0,551.1340005
2/9/2015 1:00,1.5,1.9,97,0,546.5633315
2/9/2015 2:00,1.5,0.8,96,0,552.3633327
2/9/2015 3:00,0.9,1,96,0,535.0860004
2/9/2015 4:00,0.3,1.3,96,0,581.7989992
2/9/2015 5:00,-0.4,2.2,89,0,583.6776666
2/9/2015 6:00,0.2,2.4,65,0,600.1903328
2/9/2015 7:00,0.1,2.3,55,0.03,629.8206656
